#Query,DatabaseMatch,PrimaryCity,SecondaryCity,PredictedSubtype,Correctness
B.N.N.NAM.US.9706.1986.AY835756,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9700.1985.AY835755,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9688.1983.AY835754,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9712.1989.AY835750,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9718.1986.AY835749,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9628.1983.AY835748,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9751.1995.AY835768,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9698.1992.AY835752,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.Boston.N.NAM.US.8680.N.DQ127548,B.ZA.1985.R84.8710.FJ647145,Boston,N,B,correct
B.Boston.N.NAM.US.8680.N.DQ127551,B.ZA.1985.R84.8710.FJ647145,Boston,N,B,correct
B.Boston.N.NAM.US.8680.N.DQ127550,B.ZA.1985.R84.8710.FJ647145,Boston,N,B,correct
B.Boston.N.NAM.US.8680.N.DQ127549,B.ZA.1985.R84.8710.FJ647145,Boston,N,B,correct
B.Boston.N.NAM.US.8620.N.DQ127539,B.ZA.1985.R84.8710.FJ647145,Boston,N,B,correct
B.Boston.N.NAM.US.8620.N.DQ127538,B.ZA.1985.R84.8710.FJ647145,Boston,N,B,correct
B.Boston.N.NAM.US.8620.N.DQ127537,B.ZA.1985.R84.8710.FJ647145,Boston,N,B,correct
B.Boston.N.NAM.US.8635.N.DQ127536,B.ZA.1985.R84.8710.FJ647145,Boston,N,B,correct
B.Boston.N.NAM.US.8635.N.DQ127535,B.ZA.1985.R84.8710.FJ647145,Boston,N,B,correct
B.Boston.N.NAM.US.8633.N.DQ127534,B.ZA.1985.R84.8710.FJ647145,Boston,N,B,correct
B.N.N.NAM.CA.8720.1996.AY779564,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.CA.8714.1996.AY779563,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.CA.8711.1993.AY779562,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.CA.8708.1992.AY779561,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.CA.8717.1994.AY779560,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.CA.8711.1992.AY779559,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.CA.8711.1999.AY779558,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.CA.8711.1998.AY779557,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.CA.8693.1998.AY779555,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.CA.8693.1998.AY779554,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.CA.8687.1997.AY779553,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.CA.8780.2000.AY779552,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.CA.8765.1999.AY779551,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.CA.8765.1998.AY779550,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.8751.1997.AY332236,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.8727.1996.AY332237,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.8785.1999.AY331297,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.8808.1999.AY331296,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.8834.1998.AY331295,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.8761.1998.AY331294,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.8772.1996.AY331293,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.8784.1996.AY331292,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.8727.1996.AY331291,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.8775.1997.AY331290,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.8775.1997.AY331289,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.8767.1997.AY331288,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.8767.1997.AY331287,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.8780.1997.AY331286,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.8780.1997.AY331285,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.8751.1997.AY331284,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.8796.1997.AY331283,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.8796.1997.AY331282,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.8791.1990.AY713412,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.8760.1994.AY713410,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.Upstate_New_York.N.NAM.US.8775.1985.AY713409,B.ZA.1985.R84.8710.FJ647145,Upstate_New_York,N,B,correct
01B.N.N.NAM.US.8398.1998.AY444812,A1.CD.1987.70641.9690.MH705151,N,N,01B,incorrect
02_AG.N.N.NAM.US.8401.2000.AY444811,02_AG.CM.1997.CM52885.8821.AF377954,N,N,02_AG,correct
02_AG.N.N.NAM.US.8362.1999.AY444809,02_AG.GH.2003.03GH182AG.9689.AB286858,N,N,02_AG,correct
01_AE.N.N.NAM.US.8386.1998.AY444806,01_AE.CF.1990.90CF4071.9597.AF197341,N,N,01_AE,correct
01_AE.N.N.NAM.US.8349.1998.AY444805,01_AE.CF.1990.90CR402_CAR_E_4002.9843.U51188,N,N,01_AE,correct
01_AE.N.N.NAM.US.8395.2000.AY444804,01_AE.CF.1990.90CR402_CAR_E_4002.9843.U51188,N,N,01_AE,correct
01_AE.N.N.NAM.US.8398.1998.AY444803,01_AE.CF.1990.90CR402_CAR_E_4002.9843.U51188,N,N,01_AE,correct
C.N.N.NAM.US.8415.1998.AY444801,C.BW.1996.DEMC96BW009.9005.KY658711,N,N,C,correct
C.N.N.NAM.US.8337.1998.AY444800,C.ZA.1999.DU179.8708.AY043174,N,N,C,correct
AD.N.N.NAM.US.8454.1999.AY444799,D.UG.1986.002359.8984.OP039441,N,N,AD,incorrect
B.N.N.NAM.US.8908.1998.AY560110,B.GA.1988.OYI_397.9190.M26727,N,N,B,correct
B.N.N.NAM.US.8892.1998.AY560109,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.8886.1998.AY560108,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.8934.1998.AY560107,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
09_cpx.N.N.NAM.US.8389.1999.AY093607,0209.CI.1997.97IC_PCI3.9814.AJ866555,N,N,09_cpx,incorrect
B.N.N.NAM.US.8826.1996.AY308762,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.8826.1996.AY308761,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.8773.1996.AY308760,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.Philadelphia.N.NAM.US.10280.1984.AY352275,B.ZA.1985.R84.8710.FJ647145,Philadelphia,N,B,correct
B.N.N.NAM.US.9205.1990.U69593,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9202.1990.U69592,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9205.1990.U69591,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9202.1990.U69590,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9205.1990.U69589,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9171.1985.U69588,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9175.1985.U69587,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9205.1985.U69586,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9171.1985.U69585,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9217.1985.U69584,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9027.1990.AY173955,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9042.1990.AY173954,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9018.1990.AY173953,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.8997.1990.AY173952,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9719.1988.AF286365,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.Philadelphia.N.NAM.US.9713.1989.U39362,B.ZA.1985.R84.8710.FJ647145,Philadelphia,N,B,correct
B.N.N.NAM.US.9704.1991.AF069140,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9196.N.AF049495,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9193.N.AF049494,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9715.1986.AF004394,B.GA.1988.OYI_397.9190.M26727,N,N,B,correct
B.San_Francisco.N.NAM.US.9737.1983.K02007,B.GA.1988.OYI_397.9190.M26727,San_Francisco,N,B,correct
B.New_York_City.N.NAM.US.8896.1986.U63632,B.ZA.1985.R84.8710.FJ647145,New_York_City,N,B,correct
B.New_York.N.NAM.US.9022.1984.M38431,B.ZA.1985.R84.8710.FJ647145,New_York,N,B,correct
B.New_York_City.N.NAM.US.9540.1986.M38429,B.ZA.1985.R84.8710.FJ647145,New_York_City,N,B,correct
B.N.N.NAM.US.9011.1988.U26546,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9706.1986.M93258,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9711.1986.M93259,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9168.1987.L02317,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.Boston.N.NAM.US.8875.2004.FJ469772,B.ZA.1985.R84.8710.FJ647145,Boston,N,B,correct
B.Boston.N.NAM.US.8855.N.FJ469771,B.ZA.1985.R84.8710.FJ647145,Boston,N,B,correct
B.Boston.N.NAM.US.8863.2003.FJ469770,B.ZA.1985.R84.8710.FJ647145,Boston,N,B,correct
B.Boston.N.NAM.US.8934.N.FJ469769,B.ZA.1985.R84.8710.FJ647145,Boston,N,B,correct
B.Boston.N.NAM.US.8879.N.FJ469768,B.ZA.1985.R84.8710.FJ647145,Boston,N,B,correct
B.Boston.N.NAM.US.8908.N.FJ469767,B.ZA.1985.R84.8710.FJ647145,Boston,N,B,correct
B.Boston.N.NAM.US.8865.N.FJ469766,B.ZA.1985.R84.8710.FJ647145,Boston,N,B,correct
B.Boston.N.NAM.US.8847.2003.FJ469765,B.ZA.1985.R84.8710.FJ647145,Boston,N,B,correct
B.Boston.N.NAM.US.8907.2003.FJ469764,B.ZA.1985.R84.8710.FJ647145,Boston,N,B,correct
B.Boston.N.NAM.US.8837.N.FJ469763,B.ZA.1985.R84.8710.FJ647145,Boston,N,B,correct
B.Boston.N.NAM.US.8833.2002.FJ469762,B.ZA.1985.R84.8710.FJ647145,Boston,N,B,correct
B.Boston.N.NAM.US.8733.N.FJ469761,B.ZA.1985.R84.8710.FJ647145,Boston,N,B,correct
B.Boston.N.NAM.US.8860.2002.FJ469760,B.ZA.1985.R84.8710.FJ647145,Boston,N,B,correct
B.Boston.N.NAM.US.8872.2003.FJ469759,B.ZA.1985.R84.8710.FJ647145,Boston,N,B,correct
B.Boston.N.NAM.US.8893.2002.FJ469758,B.ZA.1985.R84.8710.FJ647145,Boston,N,B,correct
B.Boston.N.NAM.US.8788.2002.FJ469757,B.ZA.1985.R84.8710.FJ647145,Boston,N,B,correct
B.Boston.N.NAM.US.8822.N.FJ469756,B.ZA.1985.R84.8710.FJ647145,Boston,N,B,correct
B.Boston.N.NAM.US.8829.2003.FJ469755,B.ZA.1985.R84.8710.FJ647145,Boston,N,B,correct
B.Boston.N.NAM.US.8762.2002.FJ469754,B.ZA.1985.R84.8710.FJ647145,Boston,N,B,correct
B.Boston.N.NAM.US.8835.2003.FJ469753,B.ZA.1985.R84.8710.FJ647145,Boston,N,B,correct
B.Boston.N.NAM.US.8842.N.FJ469752,B.ZA.1985.R84.8710.FJ647145,Boston,N,B,correct
B.Boston.N.NAM.US.8827.2002.FJ469751,B.ZA.1985.R84.8710.FJ647145,Boston,N,B,correct
B.Boston.N.NAM.US.8861.N.FJ469750,B.ZA.1985.R84.8710.FJ647145,Boston,N,B,correct
B.Boston.N.NAM.US.8853.2002.FJ469749,B.ZA.1985.R84.8710.FJ647145,Boston,N,B,correct
B.Boston.N.NAM.US.8774.2002.FJ469748,B.ZA.1985.R84.8710.FJ647145,Boston,N,B,correct
B.Boston.N.NAM.US.8650.2005.FJ469747,B.ZA.1985.R84.8710.FJ647145,Boston,N,B,correct
B.Boston.N.NAM.US.8864.2005.FJ469746,B.ZA.1985.R84.8710.FJ647145,Boston,N,B,correct
B.Boston.N.NAM.US.8824.2004.FJ469745,B.ZA.1985.R84.8710.FJ647145,Boston,N,B,correct
B.Boston.N.NAM.US.8920.N.FJ469744,B.ZA.1985.R84.8710.FJ647145,Boston,N,B,correct
B.Boston.N.NAM.US.8807.2003.FJ469743,B.ZA.1985.R84.8710.FJ647145,Boston,N,B,correct
B.Boston.N.NAM.US.8876.2003.FJ469742,B.ZA.1985.R84.8710.FJ647145,Boston,N,B,correct
B.Boston.N.NAM.US.8834.2002.FJ469741,B.ZA.1985.R84.8710.FJ647145,Boston,N,B,correct
B.Boston.N.NAM.US.8857.2003.FJ469740,B.ZA.1985.R84.8710.FJ647145,Boston,N,B,correct
B.Boston.N.NAM.US.8832.2003.FJ469739,B.ZA.1985.R84.8710.FJ647145,Boston,N,B,correct
B.Boston.N.NAM.US.8886.2001.FJ469738,B.ZA.1985.R84.8710.FJ647145,Boston,N,B,correct
B.Boston.N.NAM.US.8872.2002.FJ469737,B.ZA.1985.R84.8710.FJ647145,Boston,N,B,correct
B.Boston.N.NAM.US.8879.2002.FJ469735,B.ZA.1985.R84.8710.FJ647145,Boston,N,B,correct
B.Boston.N.NAM.US.8731.2002.FJ469734,B.ZA.1985.R84.8710.FJ647145,Boston,N,B,correct
B.Boston.N.NAM.US.8888.2004.FJ469733,B.ZA.1985.R84.8710.FJ647145,Boston,N,B,correct
B.Boston.N.NAM.US.8903.2004.FJ469732,B.ZA.1985.R84.8710.FJ647145,Boston,N,B,correct
B.Boston.N.NAM.US.8666.2003.FJ469731,B.ZA.1985.R84.8710.FJ647145,Boston,N,B,correct
B.Boston.N.NAM.US.8842.2002.FJ469730,B.ZA.1985.R84.8710.FJ647145,Boston,N,B,correct
B.Boston.N.NAM.US.8922.N.FJ469729,B.ZA.1985.R84.8710.FJ647145,Boston,N,B,correct
B.Boston.N.NAM.US.8887.2002.FJ469728,B.ZA.1985.R84.8710.FJ647145,Boston,N,B,correct
B.Boston.N.NAM.US.8848.N.FJ469727,B.ZA.1985.R84.8710.FJ647145,Boston,N,B,correct
B.Boston.N.NAM.US.8905.N.FJ469726,B.ZA.1985.R84.8710.FJ647145,Boston,N,B,correct
B.Boston.N.NAM.US.8915.N.FJ469725,B.ZA.1985.R84.8710.FJ647145,Boston,N,B,correct
B.Boston.N.NAM.US.8923.2005.FJ469724,B.ZA.1985.R84.8710.FJ647145,Boston,N,B,correct
B.Boston.N.NAM.US.8889.2006.FJ469723,B.ZA.1985.R84.8710.FJ647145,Boston,N,B,correct
B.Boston.N.NAM.US.8876.2004.FJ469722,B.ZA.1985.R84.8710.FJ647145,Boston,N,B,correct
B.Boston.N.NAM.US.8926.2007.FJ469721,B.ZA.1985.R84.8710.FJ647145,Boston,N,B,correct
B.Boston.N.NAM.US.8876.N.FJ469720,B.ZA.1985.R84.8710.FJ647145,Boston,N,B,correct
B.Boston.N.NAM.US.8933.N.FJ469719,B.ZA.1985.R84.8710.FJ647145,Boston,N,B,correct
B.Boston.N.NAM.US.8852.2005.FJ469718,B.ZA.1985.R84.8710.FJ647145,Boston,N,B,correct
B.Boston.N.NAM.US.8865.2005.FJ469717,B.ZA.1985.R84.8710.FJ647145,Boston,N,B,correct
B.Boston.N.NAM.US.8755.2007.FJ469716,B.ZA.1985.R84.8710.FJ647145,Boston,N,B,correct
B.Boston.N.NAM.US.8841.N.FJ469715,B.ZA.1985.R84.8710.FJ647145,Boston,N,B,correct
B.Boston.N.NAM.US.8836.2006.FJ469714,B.ZA.1985.R84.8710.FJ647145,Boston,N,B,correct
B.Boston.N.NAM.US.8885.2007.FJ469713,B.ZA.1985.R84.8710.FJ647145,Boston,N,B,correct
B.Boston.N.NAM.US.8855.N.FJ469712,B.ZA.1985.R84.8710.FJ647145,Boston,N,B,correct
B.Boston.N.NAM.US.8854.N.FJ469711,B.ZA.1985.R84.8710.FJ647145,Boston,N,B,correct
B.Boston.N.NAM.US.8877.2006.FJ469710,B.ZA.1985.R84.8710.FJ647145,Boston,N,B,correct
B.Boston.N.NAM.US.8723.2006.FJ469709,B.ZA.1985.R84.8710.FJ647145,Boston,N,B,correct
B.Boston.N.NAM.US.8882.2006.FJ469708,B.ZA.1985.R84.8710.FJ647145,Boston,N,B,correct
B.Boston.N.NAM.US.8841.2007.FJ469707,B.ZA.1985.R84.8710.FJ647145,Boston,N,B,correct
B.Boston.N.NAM.US.8950.2005.FJ469706,B.ZA.1985.R84.8710.FJ647145,Boston,N,B,correct
B.Boston.N.NAM.US.8870.N.FJ469705,B.ZA.1985.R84.8710.FJ647145,Boston,N,B,correct
B.Boston.N.NAM.US.8842.N.FJ469704,B.ZA.1985.R84.8710.FJ647145,Boston,N,B,correct
B.Boston.N.NAM.US.8887.2005.FJ469703,B.ZA.1985.R84.8710.FJ647145,Boston,N,B,correct
B.Boston.N.NAM.US.8675.N.FJ469702,B.ZA.1985.R84.8710.FJ647145,Boston,N,B,correct
B.Boston.N.NAM.US.8880.2003.FJ469701,B.ZA.1985.R84.8710.FJ647145,Boston,N,B,correct
B.Boston.N.NAM.US.8870.2006.FJ469700,B.ZA.1985.R84.8710.FJ647145,Boston,N,B,correct
B.Boston.N.NAM.US.8941.N.FJ469699,B.ZA.1985.R84.8710.FJ647145,Boston,N,B,correct
B.Boston.N.NAM.US.8919.2004.FJ469698,B.ZA.1985.R84.8710.FJ647145,Boston,N,B,correct
B.Boston.N.NAM.US.8873.2004.FJ469697,B.ZA.1985.R84.8710.FJ647145,Boston,N,B,correct
B.Boston.N.NAM.US.8865.2006.FJ469696,B.ZA.1985.R84.8710.FJ647145,Boston,N,B,correct
B.Boston.N.NAM.US.8866.2004.FJ469695,B.ZA.1985.R84.8710.FJ647145,Boston,N,B,correct
B.Boston.N.NAM.US.8912.N.FJ469694,B.ZA.1985.R84.8710.FJ647145,Boston,N,B,correct
B.Boston.N.NAM.US.8853.2002.FJ469693,B.ZA.1985.R84.8710.FJ647145,Boston,N,B,correct
B.Boston.N.NAM.US.8923.N.FJ469692,B.ZA.1985.R84.8710.FJ647145,Boston,N,B,correct
B.Boston.N.NAM.US.8858.2006.FJ469691,B.ZA.1985.R84.8710.FJ647145,Boston,N,B,correct
B.Boston.N.NAM.US.8831.N.FJ469690,B.ZA.1985.R84.8710.FJ647145,Boston,N,B,correct
B.Boston.N.NAM.US.8953.2007.FJ469689,B.ZA.1985.R84.8710.FJ647145,Boston,N,B,correct
B.Boston.N.NAM.US.8697.2002.FJ469688,B.ZA.1985.R84.8710.FJ647145,Boston,N,B,correct
B.Boston.N.NAM.US.8818.2002.FJ469687,B.GA.1988.OYI_397.9190.M26727,Boston,N,B,correct
B.Boston.N.NAM.US.8740.2003.FJ469686,B.ZA.1985.R84.8710.FJ647145,Boston,N,B,correct
B.Boston.N.NAM.US.8824.N.FJ469685,B.ZA.1985.R84.8710.FJ647145,Boston,N,B,correct
B.Boston.N.NAM.US.8841.2004.FJ469684,B.ZA.1985.R84.8710.FJ647145,Boston,N,B,correct
B.Boston.N.NAM.US.8735.2005.FJ469683,B.ZA.1985.R84.8710.FJ647145,Boston,N,B,correct
B.Boston.N.NAM.US.8958.2005.FJ469682,B.ZA.1985.R84.8710.FJ647145,Boston,N,B,correct
B.Birmingham.N.NAM.US.9051.2001.FJ496157,B.ZA.1985.R84.8710.FJ647145,Birmingham,N,B,correct
B.Birmingham.N.NAM.US.9046.2001.FJ496156,B.ZA.1985.R84.8710.FJ647145,Birmingham,N,B,correct
B.Birmingham.N.NAM.US.9051.2001.FJ496155,B.ZA.1985.R84.8710.FJ647145,Birmingham,N,B,correct
B.Birmingham.N.NAM.US.9051.2001.FJ496154,B.ZA.1985.R84.8710.FJ647145,Birmingham,N,B,correct
B.Birmingham.N.NAM.US.9051.2001.FJ496153,B.ZA.1985.R84.8710.FJ647145,Birmingham,N,B,correct
B.Birmingham.N.NAM.US.9051.2001.FJ496152,B.ZA.1985.R84.8710.FJ647145,Birmingham,N,B,correct
B.Birmingham.N.NAM.US.9051.2001.FJ496151,B.ZA.1985.R84.8710.FJ647145,Birmingham,N,B,correct
B.New_York_NY.N.NAM.US.9049.2005.FJ496085,B.ZA.1985.R84.8710.FJ647145,New_York_NY,N,B,correct
B.New_York_NY.N.NAM.US.9049.2005.FJ496084,B.ZA.1985.R84.8710.FJ647145,New_York_NY,N,B,correct
B.New_York_NY.N.NAM.US.9048.2005.FJ496083,B.ZA.1985.R84.8710.FJ647145,New_York_NY,N,B,correct
B.New_York_NY.N.NAM.US.9049.2005.FJ496082,B.ZA.1985.R84.8710.FJ647145,New_York_NY,N,B,correct
B.New_York_NY.N.NAM.US.9049.2005.FJ496081,B.ZA.1985.R84.8710.FJ647145,New_York_NY,N,B,correct
B.New_York_NY.N.NAM.US.9067.2002.FJ496080,B.ZA.1985.R84.8710.FJ647145,New_York_NY,N,B,correct
B.New_York_NY.N.NAM.US.9038.2002.FJ496079,B.ZA.1985.R84.8710.FJ647145,New_York_NY,N,B,correct
B.New_York_NY.N.NAM.US.9068.2002.FJ496078,B.ZA.1985.R84.8710.FJ647145,New_York_NY,N,B,correct
B.New_York_NY.N.NAM.US.9067.2002.FJ496077,B.ZA.1985.R84.8710.FJ647145,New_York_NY,N,B,correct
B.New_York_NY.N.NAM.US.9067.2002.FJ496076,B.ZA.1985.R84.8710.FJ647145,New_York_NY,N,B,correct
B.New_York_NY.N.NAM.US.9067.2002.FJ496075,B.ZA.1985.R84.8710.FJ647145,New_York_NY,N,B,correct
B.New_York_NY.N.NAM.US.9067.2002.FJ496074,B.ZA.1985.R84.8710.FJ647145,New_York_NY,N,B,correct
B.New_York_NY.N.NAM.US.9067.2002.FJ496073,B.ZA.1985.R84.8710.FJ647145,New_York_NY,N,B,correct
B.New_York_NY.N.NAM.US.9067.2002.FJ496072,B.ZA.1985.R84.8710.FJ647145,New_York_NY,N,B,correct
O.N.N.NAM.US.9881.N.AB485669,O.CM.1998.98CMABB141.9182.AY169807,N,N,O,correct
O.N.N.NAM.US.9881.N.AB485668,O.CM.1998.98CMABB141.9182.AY169807,N,N,O,correct
B.N.N.NAM.US.9629.1991.AB485640,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9638.1991.AB485639,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9635.1991.AB485638,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9782.2009.GU733717,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9782.2009.GU733716,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9782.2009.GU733715,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9782.2009.GU733714,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.9782.2009.GU733713,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.8854.2008.JF689897,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.8829.2008.JF689896,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.8788.2008.JF689895,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.8824.2008.JF689894,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.8832.2007.JF689892,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.8833.2007.JF689890,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.8791.2007.JF689889,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.8854.2007.JF689887,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.8788.2007.JF689886,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.8856.2007.JF689885,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.8803.2007.JF689884,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.8866.2007.JF689883,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.8806.2007.JF689879,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.8824.2007.JF689877,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.8788.2006.JF689876,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.8771.2006.JF689875,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.8826.2006.JF689874,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.8811.2006.JF689873,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.8808.2006.JF689872,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.8800.2006.JF689871,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.8765.2006.JF689870,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.8858.2006.JF689868,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.8841.2006.JF689867,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.8862.2006.JF689866,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.8806.2006.JF689865,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
B.N.N.NAM.US.8713.2006.JF689864,B.ZA.1985.R84.8710.FJ647145,N,N,B,correct
